recipe_id,title,calories,totalFat,saturatedFat,sugars,sodium,protein,who_score,who_normalized,health_category,tags,ingredients,duration,health_score
21111,Crock Pot Corned Beef and Cabbage,1398.2,97.1,32.4,19.0,5830.4,96.2,0.2492523579480101,0.6644010846909397,unhealthy,,"{'': [('corned beef brisket', '4 1/2 time(s) lbs '), ('medium onions, quartered', '2  time(s) '), ('head cabbage, cut in small wedges', '1  time(s) '), ('pepper', '0.5 time(s) teaspoon '), ('vinegar', '3  time(s) tablespoons '), ('sugar', '3  time(s) tablespoons '), ('water', '2  time(s) cups ')]}",605.0,0.6644010846909397
65469,Garlic Roasted Potatoes,240.6,9.2,1.3,1.6,207.1,4.5,0.2546932234432235,0.6808885558885561,neutral,,"{'': [('potatoes, rinsed and chopped into about 1/2 inch pieces', '2 1/2-3  time(s) lbs '), ('olive oil', '0.25 time(s) cup '), ('head garlic, separated and cloves sliced', '1  time(s) '), ('salt', '0.5 time(s) teaspoon '), ('pepper', '0.5 time(s) teaspoon ')]}",70.0,0.6808885558885561
72826,Grape Jelly Meatballs,257.6,0.2,0.0,44.2,781.0,1.5,0.2142857142857142,0.5584415584415582,neutral,,"{'': [('bottles Heinz Chili Sauce', '2 time(s) (12 ounce) '), ('jar grape jelly', '1 time(s) (32 ounce) '), ('pinch cayenne pepper (optional)', '1  time(s) '), ('frozen cocktail meatballs (I get these at Costco)', '3 -5  time(s) lbs ')]}",185.0,0.5584415584415582
133091,Mexican Shepherd's Pie,615.5,27.4,12.8,5.5,1243.5,34.9,0.2288619151364249,0.6026118640497725,unhealthy,,"{'': [('ground beef', '1  time(s) lb '), ('taco seasoning mix', '1 1/4 time(s) ounces '), ('canned corn niblets', '2  time(s) cups '), ('potatoes, peeled and diced', '2  time(s) lbs '), ('cheddar cheese, shredded', '1  time(s) cup ')]}",45.0,0.6026118640497725
24019,Crock Pot Hungarian Goulash,258.8,7.1,3.0,8.5,1178.0,34.2,0.2412131519274376,0.6400398543255686,neutral,"['weeknight', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'main-dish', 'beef', 'crock-pot-slow-cooker', 'dietary', 'meat', 'equipment']","{'': [('beef stew meat, cut into 1 inch cubes', '2  time(s) lbs '), ('large onion, sliced', '1  time(s) '), ('clove garlic, minced', '1  time(s) '), ('ketchup', '0.5 time(s) cup '), ('Worcestershire sauce', '2  time(s) tablespoons '), ('brown sugar', '1  time(s) tablespoon '), ('salt', '2  time(s) teaspoons '), ('paprika', '2  time(s) teaspoons '), ('dry mustard', '0.5 time(s) teaspoon '), ('water', '1  time(s) cup '), ('flour', '0.25 time(s) cup ')]}",560.0,0.6400398543255686
46886,Swiss Chicken,257.9,19.0,9.5,0.6,481.9,15.1,0.1801948051948051,0.4551357733175912,unhealthy,,"{'': [('chicken breast halves (boned and skinned)', '4  time(s) '), ('slices swiss cheese', '3  time(s) '), ('cream of chicken soup', '1 time(s) (10 3/4 ounce) can '), ('dry white wine', '0.25 time(s) cup '), ('herb seasoned stuffing mix', '1  time(s) cup '), ('butter (melted)', '0.25 time(s) cup ')]}",70.0,0.4551357733175912
123809,Vegan Blueberry Muffins,199.6,2.3,0.5,25.6,216.2,2.7,0.176704014939309,0.4445576210282091,unhealthy,,"{'': [('margarine (soy or regular)', '0.25 time(s) cup '), ('unsweetened applesauce', '0.5 time(s) cup '), ('salt', '0.5 time(s) teaspoon '), ('sugar', '1  time(s) cup '), ('flour', '2  time(s) cups '), ('baking powder', '1  time(s) tablespoon '), ('vanilla', '1  time(s) teaspoon '), ('soymilk', '0.5 time(s) cup '), ('frozen blueberries', '2  time(s) cups ')]}",50.0,0.4445576210282091
21706,Crock Pot Lasagna,1098.2,46.1,23.6,20.9,3576.6,78.9,0.2585403726708074,0.6925465838509315,unhealthy,,"{'': [('lean ground beef', '1  time(s) lb '), ('onion, chopped', '1  time(s) '), ('garlic cloves, smashed', '2  time(s) '), ('tomato sauce', '1 time(s) (28 ounce) can '), ('tomato paste', '1 time(s) (6 ounce) can '), ('salt', '1 1/2 time(s) teaspoons '), ('dried oregano', '1  time(s) teaspoon '), ('cottage cheese (we like 2%)', '12  time(s) ounces '), ('grated parmesan cheese or 1/2 cup $template2$', '0.5 time(s) cup '), ('lasagna noodles, uncooked', '12  time(s) ounces '), ('shredded mozzarella cheese', '16  time(s) ounces ')]}",255.0,0.6925465838509315
141497,Pork Chops for the Slow Cooker,348.2,12.9,4.5,11.6,1543.7,42.7,0.2386150966936993,0.6321669596778767,neutral,,"{'': [('boneless pork chops', '6  time(s) '), ('brown sugar', '0.25 time(s) cup '), ('ground ginger', '1  time(s) teaspoon '), ('soy sauce', '0.5 time(s) cup '), ('ketchup', '0.25 time(s) cup '), ('garlic cloves, Crushed', '2  time(s) '), ('salt & pepper', ' time(s) ')]}",365.0,0.6321669596778767
73922,Best Beef Stroganoff,582.2,32.1,15.1,3.7,904.9,24.3,0.1993299832495812,0.5131211613623674,unhealthy,,"{'': [('minced onion', '0.5 time(s) cup '), ('sour cream', '1  time(s) cup '), ('garlic clove, minced', '1  time(s) '), ('butter', '0.25 time(s) cup '), ('ground beef', '1  time(s) lb '), ('flour', '2  time(s) tablespoons '), ('salt', '1  time(s) teaspoon '), ('pepper', '0.25 time(s) teaspoon '), ('canned mushroom stems and pieces, 2-3 cans, drained', ' time(s) '), ('cream of mushroom soup (I always use the top name brand)', '1 time(s) (10 3/4 ounce) can '), ('egg noodles, cooked', '1 time(s) (12 ounce) bag ')]}",35.0,0.5131211613623674
26784,Burrito Pie,394.5,18.0,7.6,3.6,984.0,21.3,0.2258358662613981,0.5934420189739337,neutral,,"{'': [('ground beef', '2  time(s) lbs '), ('onion, chopped', '1  time(s) '), ('minced garlic', '2  time(s) teaspoons '), ('black olives, sliced', '1 time(s) (2 ounce) can '), ('diced green chili peppers', '1 time(s) (4 ounce) can '), ('diced tomatoes with mild green chilies', '1 time(s) (10 ounce) can '), ('jar taco sauce', '1 time(s) (16 ounce) '), ('refried beans', '2 time(s) (16 ounce) cans '), ('flour tortillas', '12 time(s) (8 inch) '), ('shredded colby cheese', '9  time(s) ounces ')]}",60.0,0.5934420189739337
69229,Beef and Broccoli Stir-Fry,1026.2,94.4,35.2,11.2,1409.5,14.4,0.040024631,0.0303776696969696,very_unhealthy,,"{'': [('beef, cut into very thin strips, pencil thin and no longer that 2 inches in length', '0.75 time(s) lb '), ('broccoli florets, bite sized', '3  time(s) cups '), ('garlic cloves, minced', '2  time(s) '), ('soy sauce (not lite)', '2  time(s) tablespoons '), ('white sugar', '2 1/2 time(s) tablespoons '), ('black pepper', '0.5 time(s) teaspoon '), ('white, beaten until frothy', '1  time(s) egg '), ('cornstarch', '1  time(s) tablespoon '), ('sherry wine', '2  time(s) tablespoons '), ('oyster sauce', '0.25 time(s) cup '), ('vegetable oil', '3 -4  time(s) tablespoons ')]}",195.0,0.0303776696969696
19164,Ranch Potatoes,110.3,0.2,0.1,3.0,26.6,3.0,0.3128268648499862,0.8570511056060189,very_healthy,,"{'': [('red potatoes, sliced 1/4 inch thick (about 3 medium)', '1 1/4 time(s) lbs '), ('medium red onion, sliced', '1  time(s) '), ('ranch salad dressing', ' time(s) '), ('grated sharp cheddar cheese', ' time(s) '), ('salt and pepper', ' time(s) ')]}",70.0,0.8570511056060189
151785,Baked Parmesan Fish,192.8,4.9,2.2,0.2,382.8,31.4,0.2772341813437703,0.7491944889205162,neutral,,"{'': [('fish fillets', '16  time(s) ounces '), ('egg', '1 time(s) '), ('milk', '2  time(s) tablespoons ')], 'Breading': [('parmesan cheese, grated', '/ time(s) cup '), ('flour', '2 time(s) tablespoons '), ('paprika', '/ time(s) teaspoon '), ('salt', '/ time(s) teaspoon '), ('pepper', '/ time(s) teaspoon ')]}",30.0,0.7491944889205162
78639,White Cheese Chicken Lasagna,507.6,31.5,19.0,2.3,1038.4,28.1,0.1856983596114031,0.4718132109436458,unhealthy,,"{'': [('butter', '0.5 time(s) cup '), ('onion, chopped', '1  time(s) '), ('clove garlic, minced', '1  time(s) '), ('all-purpose flour', '0.5 time(s) cup '), ('salt', '1  time(s) teaspoon '), ('chicken broth', '2  time(s) cups '), ('milk', '1 1/2 time(s) cups '), ('shredded mozzarella cheese, divided', '4  time(s) cups '), ('grated parmesan cheese, divided', '1  time(s) cup '), ('dried basil', '1  time(s) teaspoon '), ('dried oregano', '1  time(s) teaspoon '), ('ground black pepper', '0.5 time(s) teaspoon '), ('lasagna noodles', '9  time(s) '), ('ricotta cheese', '2  time(s) cups '), ('cubed cooked chicken meat', '2  time(s) cups '), ('packages frozen chopped spinach, thawed and drained', '2 time(s) (10 ounce) '), ('chopped fresh parsley', '1  time(s) tablespoon '), ('grated parmesan cheese, for topping', '0.25 time(s) cup ')]}",60.0,0.4718132109436458
11760,Easy Pot Roast,744.7,31.9,13.4,3.8,1592.0,98.3,0.2646143203043929,0.7109524857708877,unhealthy,,"{'': [('chuck roast', '4 -5  time(s) lbs '), ('cream of mushroom soup', '1 time(s) (10 1/4 ounce) can '), ('envelope onion soup mix (I use beefy onion flavor)', '1 time(s) (1 1/4 ounce) '), ('medium onions, peeled and sliced thin', '2  time(s) '), ('salt', ' time(s) seasoning '), ('garlic powder', ' time(s) '), ('pepper', ' time(s) '), ('water', '0.5 time(s) cup ')]}",195.0,0.7109524857708877
48588,Cabbage and Noodles,497.7,20.3,7.1,7.3,100.5,13.7,0.3009367681498829,0.8210205095450998,neutral,,"{'': [('cabbage, shredded (about 1/2 head)', '1 -1 1/2 time(s) lb '), ('egg noodles, cooked according to directions on package', '16  time(s) ounces '), ('large onions, diced', '2  time(s) '), ('salt and fresh cracked black pepper, lots and lots and I mean LOTS', ' time(s) '), ('salted butter', '0.25 time(s) cup '), ('olive oil', '4  time(s) tablespoons '), ('green peas, frozen', '1  time(s) cup ')]}",30.0,0.8210205095450998
134053,Chinese Egg Rolls,159.8,5.3,1.8,0.6,729.5,7.6,0.2145174371451743,0.5591437489247707,neutral,,"{'': [('roll wraps', '12  time(s) egg '), ('ground pork (or chicken or beef)', '1/2-1  time(s) lb '), ('chopped fresh ginger', '2  time(s) teaspoons '), ('garlic cloves, minced', '2  time(s) '), ('salt', '1  time(s) teaspoon '), ('sugar', '1  time(s) teaspoon '), ('soy sauce', '0.25 time(s) cup '), ('sesame oil', '1  time(s) teaspoon '), ('shredded cabbage and carrot coleslaw mix (not quite the whole bag)', '1 time(s) (16 ounce) bag '), ('green onions, sliced', '4  time(s) '), ('egg, beaten with', '1  time(s) '), ('water', '1  time(s) teaspoon '), ('oil (for frying)', ' time(s) ')]}",30.0,0.5591437489247707
57765,Baked Ham,295.4,8.7,2.9,17.3,2301.3,34.0,0.2145286686103012,0.5591777836675795,neutral,,"{'': [('ham (I use fully cooked boneless)', '10  time(s) lbs '), ('pineapple juice', '1 time(s) (32 ounce) can '), ('ground cloves', '2  time(s) teaspoons '), ('cinnamon', '2  time(s) teaspoons '), ('brown sugar (to taste, I use about half a bag)', '2 -3  time(s) cups ')]}",150.0,0.5591777836675795
33329,Tomato-Basil Pasta Salad,488.5,20.6,3.5,6.1,464.0,12.9,0.2321743512219702,0.6126495491574855,neutral,,"{'': [('rotini pasta', '1  time(s) lb '), ('plum tomatoes or 2 lbs $template2$, diced', '2  time(s) lbs '), ('cloves garlic, minced', '3 -4  time(s) '), ('salt', '1  time(s) teaspoon '), ('black pepper, to taste', ' time(s) '), ('olive oil', '0.5 time(s) cup '), ('fresh basil leaf, chopped,to taste (I use about 1/3 cup)', ' time(s) '), ('grated parmesan cheese (fresh is best)', '0.25 time(s) cup ')]}",135.0,0.6126495491574855
41977,Italian Bread,455.9,3.3,1.4,2.5,807.4,13.8,0.2478085761667851,0.6600259883841973,neutral,,"{'': [('all-purpose flour', '5 1/2-6  time(s) cups '), ('sugar', '1  time(s) tablespoon '), ('salt', '2  time(s) teaspoons '), ('active dry yeast (2 packages )', '5  time(s) teaspoons '), ('butter or 1 tablespoon $template2$, softened', '1  time(s) tablespoon '), ('very warm water (120 -130 F)', '1 3/4 time(s) cups '), ('cornmeal', ' time(s) '), ('peanut oil or light olive oil', ' time(s) '), ('white', '1  time(s) egg '), ('cold water', '1  time(s) tablespoon ')]}",75.0,0.6600259883841973
102950,Christmas Scent,82.6,2.8,0.7,7.2,32.7,1.7,0.3058441558441558,0.8358913813459267,very_healthy,,"{'': [('cloves (whole)', '2 -4  time(s) tablespoons '), ('cinnamon sticks', '2 -4  time(s) '), ('bay leaves', '4  time(s) '), ('orange, sliced', '0.5 time(s) '), ('lemon, sliced', '0.5 time(s) '), ('water', ' time(s) ')]}",5.0,0.8358913813459267
45935,Chocolate Chip Pancakes,134.2,6.9,4.0,3.7,195.6,3.3,0.2133872416891284,0.55571891420948,unhealthy,,"{'': [('flour', '1 1/4 time(s) cups '), ('sugar', '1  time(s) tablespoon '), ('cinnamon', '0.25 time(s) teaspoon '), ('baking powder', '1  time(s) tablespoon '), ('salt', '0.25 time(s) teaspoon '), ('eggs', '2 time(s) '), ('milk', '1  time(s) cup '), ('melted butter', '4  time(s) tablespoons '), ('vanilla', '0.75 time(s) teaspoon '), ('chocolate chips', '0.3333333333333333 time(s) cup ')]}",15.0,0.55571891420948
195525,Lemon Cake Pie,340.6,11.6,5.1,38.6,233.8,5.5,0.1296897546897547,0.3020901657265294,very_unhealthy,,"{'': [(""9-inch deep dish pie crust, I use Marie Callender's frozen. No need to defrost. No need to prebake"", '1  time(s) '), ('sugar', '1 1/2 time(s) cups '), ('butter, melted', '2  time(s) tablespoons '), ('all-purpose flour', '0.3333333333333333 time(s) cup '), ('salt', '0.25 time(s) teaspoon '), ('grated lemon peel, I usually add more', '0.5 time(s) teaspoon '), ('fresh lemon juice, please use fresh', '5  time(s) tablespoons '), ('eggs, separated', '3  time(s) '), ('milk, I use 2%', '1 1/4 time(s) cups ')]}",70.0,0.3020901657265294
28099,Pumpkin Dog Biscuits,69.9,0.8,0.3,0.6,83.2,2.5,0.2871376811594203,0.7792050944224858,very_healthy,,"{'': [('eggs', '2 time(s) '), ('canned pumpkin', '0.5 time(s) cup '), ('salt', '0.5 time(s) teaspoon '), ('dry milk', '2  time(s) tablespoons '), ('flour (wheat is probably better!)', '2 1/2 time(s) cups '), ('water', ' time(s) ')]}",55.0,0.7792050944224858
29451,Stuffed Cabbage Rolls,371.7,17.4,6.8,8.9,650.6,24.9,0.2103919315715562,0.5466422168835037,unhealthy,,"{'': [('cabbage leaves', '12  time(s) '), ('ground beef', '1  time(s) lb '), ('cooked rice', '1  time(s) cup '), ('tomato sauce, divided', '1 time(s) (15 ounce) can '), ('garlic salt', '1  time(s) teaspoon '), ('pepper', '0.25 time(s) teaspoon '), ('chopped onion', '0.5 time(s) cup '), ('chopped green pepper', '0.25 time(s) cup '), ('sugar', '1  time(s) teaspoon '), ('cornstarch', '1  time(s) tablespoon '), ('water', '1  time(s) tablespoon ')]}",55.0,0.5466422168835037
32015,BBQ Potatoes,154.9,4.2,2.5,4.9,83.1,3.1,0.2987281869269447,0.8143278391725597,healthy,,"{'': [('butter or 2 tablespoons $template2$, melted', '2  time(s) tablespoons '), ('chili powder', '1  time(s) tablespoon '), ('honey', '1  time(s) tablespoon '), ('garlic powder', '0.25 time(s) teaspoon '), ('ground pepper', '0.25 time(s) teaspoon '), ('medium red potatoes, quartered', '2  time(s) lbs ')]}",50.0,0.8143278391725597
33776,Artichoke Bread,428.6,16.3,9.3,3.3,714.0,18.2,0.2458874458874458,0.6542043814771086,neutral,,"{'': [('butter', '0.25 time(s) cup '), ('garlic cloves, minced', '2 -3  time(s) '), ('sesame seeds', '2  time(s) teaspoons '), ('artichoke hearts, drained & chopped', '1 time(s) (14 ounce) can '), ('shredded monterey jack cheese', '1  time(s) cup '), ('grated parmesan cheese', '1  time(s) cup '), ('sour cream', '1  time(s) cup '), ('loaf French bread', '1  time(s) '), ('shredded cheddar cheese (I prefer sharp)', '0.5 time(s) cup ')]}",40.0,0.6542043814771086
211379,Kalua Pig in a Slow Cooker,503.5,35.6,12.3,0.0,138.3,42.5,0.3146860514117151,0.8626850042779246,neutral,,"{'': [('pork butt', '1 time(s) (6 lb) '), ('hawaiian sea salt', '1 1/2 time(s) tablespoons '), ('liquid smoke flavoring', '1  time(s) tablespoon ')]}",1210.0,0.8626850042779246
21843,Black Bean and Couscous Salad,226.7,5.0,0.8,0.9,99.9,9.7,0.3501642036124795,0.9701945564014532,very_healthy,,"{'': [('uncooked couscous', '1  time(s) cup '), ('chicken broth', '1 1/4 time(s) cups '), ('extra virgin olive oil', '3  time(s) tablespoons '), ('fresh lime juice', '2  time(s) tablespoons '), ('red wine vinegar', '1  time(s) teaspoon '), ('ground cumin', '0.5 time(s) teaspoon '), ('green onions, chopped', '8  time(s) '), ('red bell pepper, seeded and chopped', '1  time(s) '), ('chopped fresh cilantro', '0.25 time(s) cup '), ('frozen corn kernels, thawed', '1  time(s) cup '), ('black beans, drained', '2 time(s) (15 ounce) cans '), ('salt and pepper', ' time(s) ')]}",15.0,0.9701945564014532
38065,Easy Breakfast Casserole,199.4,14.0,7.4,0.3,421.6,13.6,0.1776190476190476,0.4473304473304473,unhealthy,,"{'': [('dry chicken stove top stuffing mix (from the canister)', '2  time(s) cups '), ('milk', '2  time(s) cups '), ('cubed ham (or use Bob Evans Sausage, cooked, drained well, and crumbled)', '1 1/2 time(s) cups '), ('eggs, beaten', '6  time(s) '), ('cheddar cheese, shredded', '1  time(s) cup '), ('salt', '0.5 time(s) teaspoon ')]}",65.0,0.4473304473304473
12431,Creamy Chocolate Pudding,295.4,2.8,1.8,50.4,126.7,7.3,0.2503522118906734,0.6677339754262832,neutral,,"{'': [('Dutch-processed cocoa powder', '5  time(s) tablespoons '), ('cornstarch', '0.25 time(s) cup '), ('sugar, plus', '0.5 time(s) cup '), ('sugar', '2  time(s) tablespoons '), ('pinch salt', '1  time(s) '), ('use instant coffee)', '0.5 time(s) teaspoon instant espresso (if not available, can '), ('use regular milk, if desired)', '2  time(s) cups low-fat milk (can '), ('vanilla extract', '1  time(s) teaspoon ')]}",25.0,0.6677339754262832
40470,Granny's Sugar Cookies,79.7,3.9,2.4,5.7,77.2,0.8,0.282214270019148,0.7642856667246909,very_healthy,,"{'': [('sugar', '1 1/2 time(s) cups '), ('butter, softened (no substitutes)', '1 1/2 time(s) cups '), ('large eggs', '2  time(s) '), ('vanilla extract', '2  time(s) tablespoons '), ('all-purpose flour', '4  time(s) cups '), ('salt', '1  time(s) teaspoon '), ('baking soda', '1  time(s) teaspoon '), ('cream of tartar', '1  time(s) teaspoon ')], 'Frosting': [('powdered sugar', '1 1/2 time(s) cups '), ('butter, softened', '3 time(s) tablespoons '), ('vanilla extract', '1 time(s) tablespoon '), ('various food coloring', ' time(s) '), ('colored sprinkles', ' time(s) ')]}",32.0,0.7642856667246909
208556,Gluten-Free Pancakes,42.3,3.6,0.9,0.4,160.8,1.5,0.2826597744360902,0.7656356801093644,healthy,,"{'': [('gluten-free flour (I use $notetemplate1$)', '0.75 time(s) cup '), ('xanthan gum or 1/2 teaspoon $template2$', '0.5 time(s) teaspoon '), ('baking powder', '1 1/2 time(s) teaspoons '), ('salt', '0.5 time(s) teaspoon '), ('sugar', '1  time(s) teaspoon '), ('milk', '0.6666666666666666 time(s) cup '), ('eggs', '2 time(s) '), ('cooking oil', '2  time(s) tablespoons ')]}",30.0,0.7656356801093644
115929,Vegan Cornbread,198.6,7.8,0.7,6.8,374.8,3.7,0.2067510548523206,0.5356092571282443,neutral,,"{'': [('ground flax seeds', '2  time(s) tablespoons '), ('water', '6  time(s) tablespoons '), ('all-purpose flour', '1  time(s) cup '), ('cornmeal', '1  time(s) cup '), ('sugar', '0.25 time(s) cup '), ('baking powder', '4  time(s) teaspoons '), ('table salt', '0.75 time(s) teaspoon '), ('soymilk', '1  time(s) cup '), ('canola oil', '0.25 time(s) cup ')]}",50.0,0.5356092571282443
43068,Chili dog Casserole,448.8,27.6,13.0,5.5,1217.0,19.5,0.1965912047879261,0.5048218326906853,unhealthy,,"{'': [('buns', '8  time(s) hot dog '), ('hot dogs', '8  time(s) '), ('chili', '1 time(s) (15 ounce) can '), ('chopped onion', '0.5 time(s) cup '), ('prepared mustard', '2  time(s) tablespoons '), ('shredded cheddar cheese', '2  time(s) cups ')]}",40.0,0.5048218326906853
5194,Scalloped Potatoes and Ham,378.5,20.4,11.9,2.1,1574.4,19.7,0.2049790600279199,0.5302395758421816,unhealthy,,"{'': [('butter', '0.5 time(s) cup '), ('flour', '0.5 time(s) cup '), ('salt', '2  time(s) teaspoons '), ('pepper', '0.5 time(s) teaspoon '), ('milk', '3  time(s) cups '), ('ham, cooked', '3  time(s) cups '), ('large green pepper, chopped', '1  time(s) '), ('large onion, chopped', '1  time(s) '), ('cheddar cheese, shredded', '0.5 time(s) cup '), ('potatoes, pared and sliced', '5  time(s) cups ')]}",110.0,0.5302395758421816
57716,Cake Balls,85.1,4.1,0.6,6.2,99.5,1.1,0.2815419501133787,0.7622483336769051,healthy,,"{'': [('lemon cake mix, any brand', '18  time(s) ounces '), ('eggs (or as called for by your cake mix)', '3  time(s) '), ('oil (or as called for by your cake mix)', '0.3333333333333333 time(s) cup '), ('water (or as called for by your cake mix)', '1 1/3 time(s) cups '), ('container ready made lemon frosting, any brand', '1 time(s) (15 ounce) '), (""package almond bark (vanilla confectioner's coating)"", '1 time(s) (20 ounce) ')]}",45.0,0.7622483336769051
22280,Homemade Pizza Sauce,264.1,14.5,1.9,19.5,2446.4,7.0,0.2175582715554665,0.5683583986529289,neutral,,"{'': [('chopped onion', '0.5 time(s) cup '), ('minced garlic', '2  time(s) tablespoons '), ('oil', '2  time(s) tablespoons '), ('chopped fresh tomato', '1  time(s) cup '), ('tomato sauce', '8  time(s) ounces '), ('tomato paste', '6  time(s) ounces '), ('salt', '1  time(s) teaspoon '), ('oregano', '2  time(s) teaspoons '), ('basil', '2  time(s) teaspoons '), ('pepper', '0.125 time(s) teaspoon ')]}",40.0,0.5683583986529289
95048,Thin Pizza Crust,130.5,0.9,0.3,1.1,238.9,4.4,0.2188902488780089,0.5723946935697241,healthy,,"{'': [('yeast', '2 1/4 time(s) teaspoons '), ('sugar', '0.25 time(s) teaspoon '), ('hot water', '0.75 time(s) cup '), ('flour', '1 3/4 time(s) cups '), ('salt', '0.5 time(s) teaspoon '), ('jar pizza sauce', '1 time(s) (14 ounce) ')], 'your choice of pizza toppings': [('pepperoni', ' time(s) '), ('precooked bacon', ' time(s) '), ('tomatoes, sliced', ' time(s) '), ('green pepper', ' time(s) '), ('mozzarella cheese, shredded', ' time(s) '), ('chopped garlic', ' time(s) ')]}",28.0,0.5723946935697241
83276,Tandoori Style Chicken,331.0,13.9,3.1,1.0,784.5,46.5,0.276980138789184,0.7484246629975273,neutral,,"{'': [('fresh lime juice', '6  time(s) tablespoons '), ('plain yogurt', '0.3333333333333333 time(s) cup '), ('jalapeno chiles or 1 -2 $template2$, seeded and minced', '1 -2  time(s) '), ('salt', '1 1/2 time(s) teaspoons '), ('ground turmeric', '1  time(s) teaspoon '), ('ground coriander', '1  time(s) teaspoon '), ('ground cumin', '1  time(s) teaspoon '), ('ground ginger', '0.5 time(s) teaspoon '), ('garlic powder', '0.5 time(s) teaspoon '), ('cayenne pepper', '0.5 time(s) teaspoon '), ('ground cinnamon', '0.25 time(s) teaspoon '), ('ground cloves', '0.25 time(s) teaspoon '), ('vegetable oil', '2  time(s) tablespoons '), ('skinless chicken legs or 3 lbs skinless chicken thighs', '3  time(s) lbs ')]}",520.0,0.7484246629975273
49609,Crock Pot Stuffing,221.5,7.0,3.5,5.9,615.1,5.7,0.2124773960216998,0.552961806126363,neutral,,"{'': [('chopped onions', '2  time(s) cups '), ('thinly sliced celery', '1 1/2 time(s) cups '), ('diced tart apple, peeled and cored', '1  time(s) cup '), ('butter', '0.25 time(s) cup '), ('ground sage', '1  time(s) tablespoon '), ('ground marjoram', '1  time(s) teaspoon '), ('salt', '1  time(s) teaspoon '), ('pepper', '1  time(s) teaspoon '), ('savory', '0.5 time(s) teaspoon '), ('thyme', '0.5 time(s) teaspoon '), ('lightly toasted bread, cubes', '12  time(s) cups '), ('fresh parsley, chopped', '0.25 time(s) cup '), ('chicken stock or 1 1/2 cups vegetable stock', '1 1/2 time(s) cups ')]}",190.0,0.552961806126363
10146,Creamy Beef Stroganoff Over Rice,418.6,28.6,12.2,4.0,872.1,30.5,0.238986503692386,0.6332924354314728,unhealthy,,"{'': [('ground beef', '2  time(s) lbs '), ('medium onions, chopped', '2  time(s) '), ('cloves garlic, minced', '2  time(s) '), ('sliced mushrooms, drained', '1 time(s) (4 ounce) can '), ('salt', '1 1/2 time(s) teaspoons '), ('pepper', '0.25 time(s) teaspoon '), ('beef bouillon or 1 cup consomme', '1  time(s) cup '), ('tomato paste', '3  time(s) tablespoons '), ('flour', '2  time(s) tablespoons '), ('sour cream, mixed with the flour', '0.75 time(s) cup ')]}",500.0,0.6332924354314728
31749,Pumpkin Curry Soup,256.4,14.2,5.9,3.7,1020.8,11.9,0.2037403196572746,0.5264858171432564,neutral,,"{'': [('margarine', '2  time(s) tablespoons '), ('onion, chopped', '1  time(s) cup '), ('cloves garlic, crushed', '2  time(s) '), ('curry powder', '2  time(s) teaspoons '), ('salt', '0.5 time(s) teaspoon '), ('pepper', '0.5 time(s) teaspoon '), ('chicken broth', '3  time(s) cups '), ('pumpkin', '1 time(s) (15 ounce) can '), ('evaporated milk', '1 1/2 time(s) cups ')]}",30.0,0.5264858171432564
91781,Blueberry Ice Cream,524.0,18.9,11.6,76.6,68.0,5.5,0.206517048,0.5349001454545456,unhealthy,,"{'': [('fresh blueberries or 4 cups $template2$', '4  time(s) cups '), ('sugar', '2  time(s) cups '), ('water', '2  time(s) tablespoons '), ('half-and-half cream', '4  time(s) cups ')]}",,0.5349001454545456
30469,Grilled Lemon Salmon,380.7,17.9,2.8,14.6,1417.5,37.0,0.242398164084911,0.6436308002573061,neutral,,"{'': [('fresh dill', '2  time(s) teaspoons '), ('pepper', '0.5 time(s) teaspoon '), ('salt', '0.5 time(s) teaspoon '), ('garlic powder', '0.5 time(s) teaspoon '), ('salmon fillets', '1 1/2 time(s) lbs '), ('packed brown sugar', '0.25 time(s) cup '), ('chicken bouillon cube, mixed with', '1  time(s) '), ('water', '3  time(s) tablespoons '), ('oil', '3  time(s) tablespoons '), ('soy sauce', '3  time(s) tablespoons '), ('finely chopped green onions', '4  time(s) tablespoons '), ('lemon, thinly sliced', '1  time(s) '), ('slices onions, seperated into rings', '2  time(s) ')]}",27.0,0.6436308002573061
119749,Microwavable Corn On The Cob,87.7,1.4,0.3,6.4,15.3,3.3,0.2854808590102707,0.7741844212432447,healthy,,"{'': [('ear of corn, not shucked', '1  time(s) '), ('salt, to taste', ' time(s) '), ('melted butter', ' time(s) ')]}",6.0,0.7741844212432447
102111,White Bean & Tuna Salad,232.8,8.8,1.5,3.2,560.5,17.2,0.2681376215407628,0.7216291561841298,healthy,,"{'': [('cannellini beans', '1 time(s) (19 ounce) can '), ('solid white tuna packed in water', '1 time(s) (6 ounce) can '), ('green onions, sliced', '2  time(s) tablespoons '), ('extra virgin olive oil', '2  time(s) tablespoons '), ('balsamic vinegar', '1  time(s) tablespoon '), ('clove garlic, minced', '1  time(s) ')]}",10.0,0.7216291561841298
